id,customer_id,transaction_date,amount_usd,currency,destination_suburb,destination_city,transaction_type,description,reference_number
2242,43,2025/09/06 17:45,7950,ZAR,Alexandra,Johannesburg,TRANSFER,Equipment purchase,TXN-2025-000627
2243,37,2025/09/06 18:17,558.63,ZAR,Menlyn,Pretoria,PAYMENT,Medical expenses,TXN-2025-000345
2244,62,2025/09/06 19:45,315.24,ZAR,Chatsworth,Durban,WITHDRAWAL,Training costs,TXN-2025-002603
2245,78,2025/09/07 11:52,10950,ZAR,Rosebank,Johannesburg,DEPOSIT,Legal fees,TXN-2025-001951
2246,50,2025/09/07 13:20,47356.18,ZAR,Fourways,Johannesburg,WITHDRAWAL,Travel expenses,TXN-2025-001993
2247,36,2025/09/07 14:07,6999,ZAR,Umlazi,Durban,DEPOSIT,Construction materials,TXN-2025-001947
2248,56,2025/09/07 14:42,28474.97,ZAR,Pietermaritzburg,Johannesburg,PAYMENT,Commission payment,TXN-2025-000214
2249,14,2025/09/07 17:16,6950,ZAR,Durban North,Durban,PAYMENT,Property investment,TXN-2025-001519
2250,197,2025/09/08 11:28,2367.82,ZAR,Sandton,Johannesburg,PAYMENT,Investment funds,TXN-2025-001834
2251,20,2025/09/08 13:29,325.67,ZAR,Claremont,Cape Town,WITHDRAWAL,Trade payment,TXN-2025-002007
2252,156,2025/09/08 14:03,1795.58,ZAR,Umhlanga Rocks,Johannesburg,PAYMENT,Stock purchase,TXN-2025-000721
2253,139,2025/09/08 14:52,10900,ZAR,Sea Point,Cape Town,DEPOSIT,Commission payment,TXN-2025-002981
2254,74,2025/09/08 15:38,1344.02,ZAR,George Central,Durban,WITHDRAWAL,Office equipment,TXN-2025-000405
2255,83,2025/09/08 18:36,6611.26,ZAR,Manenberg,Cape Town,WITHDRAWAL,Personal transfer,TXN-2025-000861
2256,188,2025/09/09 12:24,43524.19,ZAR,Pretoria Central,Pretoria,WITHDRAWAL,Rental payment,TXN-2025-000868
2257,46,2025/09/09 13:04,6950,ZAR,Germiston,Durban,WITHDRAWAL,Supplier payment,TXN-2025-001863
2258,71,2025/09/09 14:03,3914.44,ZAR,Paarl,Cape Town,TRANSFER,Donation,TXN-2025-000825
2259,18,2025/09/09 14:45,4075.94,ZAR,Claremont,Durban,DEPOSIT,Insurance premium,TXN-2025-001076
2260,107,2025/09/09 18:21,10999,ZAR,Alberton,Johannesburg,WITHDRAWAL,Equipment purchase,TXN-2025-002989
2261,23,2025/09/10 08:10,45103.81,ZAR,Ballito,Durban,PAYMENT,Software license,TXN-2025-001278
2262,75,2025/09/10 08:15,14165.49,ZAR,Vosloorus,Johannesburg,TRANSFER,Gift payment,TXN-2025-000050
2263,51,2025/09/10 12:06,287.02,ZAR,Claremont,Johannesburg,TRANSFER,Insurance premium,TXN-2025-000883
2264,194,2025/09/10 15:53,6999,ZAR,Durban North,Durban,DEPOSIT,Construction materials,TXN-2025-002921
2265,53,2025/09/10 16:54,21293.57,ZAR,Benoni,Durban,TRANSFER,Vehicle purchase,TXN-2025-000009
2266,130,2025/09/10 17:08,1927.94,ZAR,Westville,Johannesburg,DEPOSIT,Gift payment,TXN-2025-002394
2267,68,2025/09/10 19:44,3017.74,ZAR,Hillcrest,Pretoria,DEPOSIT,Training costs,TXN-2025-002287
2268,136,2025/09/11 08:05,3850.82,ZAR,Orange Farm,Johannesburg,DEPOSIT,Gift payment,TXN-2025-002424
2269,154,2025/09/11 08:15,10999,ZAR,Camps Bay,Cape Town,PAYMENT,Maintenance costs,TXN-2025-001073
2270,178,2025/09/11 09:36,10069.15,ZAR,Port Elizabeth Central,Pretoria,DEPOSIT,Family support,TXN-2025-000586
2271,17,2025/09/11 09:58,35296.15,ZAR,Umlazi,Durban,DEPOSIT,Trade payment,TXN-2025-001030
2272,164,2025/09/11 11:36,10990,ZAR,Roodepoort,Durban,DEPOSIT,Furniture purchase,TXN-2025-001539
2273,194,2025/09/11 14:02,12025.91,ZAR,Alexandra,Johannesburg,PAYMENT,Stock purchase,TXN-2025-000712
2274,175,2025/09/11 14:04,311.18,ZAR,Claremont,Johannesburg,DEPOSIT,Event payment,TXN-2025-000274
2275,119,2025/09/11 17:44,27269.93,ZAR,Sandton,Johannesburg,PAYMENT,Consulting fee,TXN-2025-002518
2276,94,2025/09/11 18:03,10999,ZAR,Tsakane,Johannesburg,WITHDRAWAL,Family support,TXN-2025-000885
2277,51,2025/09/11 18:42,649.63,ZAR,Kloof,Durban,DEPOSIT,Subscription fee,TXN-2025-002675
2278,146,2025/09/11 18:42,7500,ZAR,Mabopane,Pretoria,WITHDRAWAL,Investment funds,TXN-2025-002771
2279,178,2025/09/12 08:19,9900,ZAR,Orange Farm,Johannesburg,DEPOSIT,Donation,TXN-2025-002877
2280,100,2025/09/12 09:28,9999,ZAR,Durban North,Durban,WITHDRAWAL,Equipment purchase,TXN-2025-002430
2281,132,2025/09/12 09:40,6000,ZAR,Ballito,Durban,TRANSFER,Property investment,TXN-2025-001996
2282,154,2025/09/12 12:00,33432.39,ZAR,Nelspruit,Durban,TRANSFER,Commission payment,TXN-2025-000210
2283,38,2025/09/12 12:13,2126.31,ZAR,Richards Bay,Cape Town,PAYMENT,Investment funds,TXN-2025-002622
2284,69,2025/09/12 12:18,20990,ZAR,Camps Bay,Cape Town,DEPOSIT,Travel expenses,TXN-2025-000063
2285,92,2025/09/12 13:35,2344.51,ZAR,Pietermaritzburg,Durban,TRANSFER,Trade payment,TXN-2025-000351
2286,151,2025/09/12 17:14,45929.54,ZAR,Richards Bay,Cape Town,WITHDRAWAL,Consulting fee,TXN-2025-001969
2287,134,2025/09/12 19:52,3546.04,ZAR,George Central,Durban,PAYMENT,Export proceeds,TXN-2025-000261
2288,142,2025/09/13 10:04,423.54,ZAR,Kloof,Durban,DEPOSIT,Property deposit,TXN-2025-002227
2289,183,2025/09/13 10:10,289.43,ZAR,Ivory Park,Johannesburg,WITHDRAWAL,Gift payment,TXN-2025-000203
2290,32,2025/09/13 10:18,392.05,ZAR,Fourways,Johannesburg,TRANSFER,Equipment purchase,TXN-2025-000394
2291,106,2025/09/13 13:30,1581.4,ZAR,Arcadia,Johannesburg,TRANSFER,Investment capital,TXN-2025-001797
2292,126,2025/09/13 13:43,8950,ZAR,Pietermaritzburg,Pretoria,TRANSFER,Equipment purchase,TXN-2025-001613
2293,156,2025/09/13 13:56,4057.79,ZAR,Umhlanga Rocks,Pretoria,PAYMENT,Donation,TXN-2025-000437
2294,4,2025/09/13 16:08,16891.93,ZAR,Westville,Cape Town,PAYMENT,Gift payment,TXN-2025-001105
2295,132,2025/09/13 16:21,365.22,ZAR,Lynnwood,Johannesburg,DEPOSIT,Property deposit,TXN-2025-000809
2296,24,2025/09/13 17:26,892.9,ZAR,Newlands,Durban,PAYMENT,Donation,TXN-2025-000314
2297,141,2025/09/13 17:52,22908.73,ZAR,Phoenix,Durban,PAYMENT,Equipment lease,TXN-2025-001307
2298,29,2025/09/13 19:45,20950,ZAR,Soweto,Johannesburg,DEPOSIT,Service payment,TXN-2025-000364
2299,12,2025/09/14 08:44,8403.22,ZAR,Edenvale,Durban,PAYMENT,Property deposit,TXN-2025-002697
2300,174,2025/09/14 08:57,10500,ZAR,Umhlanga,Durban,TRANSFER,Construction payment,TXN-2025-001459
2301,178,2025/09/14 10:50,856.26,ZAR,Sunnyside,Pretoria,WITHDRAWAL,Legal fees,TXN-2025-000349
2302,183,2025/09/14 10:54,3329.48,ZAR,Ballito,Durban,TRANSFER,Vehicle purchase,TXN-2025-002754
2303,68,2025/09/14 12:21,185.36,ZAR,Richards Bay,Durban,DEPOSIT,Construction materials,TXN-2025-002865
2304,26,2025/09/14 13:51,932.17,ZAR,Waterkloof,Pretoria,DEPOSIT,Commission payment,TXN-2025-000417
2305,168,2025/09/14 14:28,6896.09,ZAR,Roodepoort,Johannesburg,PAYMENT,Trade payment,TXN-2025-002449
2306,170,2025/09/15 08:24,4360.74,ZAR,Umlazi,Durban,PAYMENT,Utility payment,TXN-2025-001347
2307,75,2025/09/15 09:36,25900,ZAR,Bloemfontein Central,Johannesburg,DEPOSIT,Trade payment,TXN-2025-001882
2308,17,2025/09/15 09:40,6950,ZAR,Centurion,Pretoria,WITHDRAWAL,Legal fees,TXN-2025-002402
2309,118,2025/09/15 11:13,12601.2,ZAR,Vosloorus,Johannesburg,PAYMENT,Travel expenses,TXN-2025-001197
2310,151,2025/09/15 12:02,25500,ZAR,Tembisa,Johannesburg,WITHDRAWAL,Stock purchase,TXN-2025-002491
2311,150,2025/09/15 13:40,20500,ZAR,Port Elizabeth Central,Pretoria,TRANSFER,Office equipment,TXN-2025-002311
2312,91,2025/09/15 14:14,3389.53,ZAR,Ballito,Durban,TRANSFER,Construction payment,TXN-2025-001655
2313,105,2025/09/15 16:36,4493.02,ZAR,Edenvale,Pretoria,DEPOSIT,Utility payment,TXN-2025-002615
2314,173,2025/09/15 17:04,30286.8,ZAR,Hillcrest,Johannesburg,DEPOSIT,School fees,TXN-2025-002350
2315,97,2025/09/15 18:29,12771.51,ZAR,East London Central,Durban,TRANSFER,Rental payment,TXN-2025-001677
2316,39,2025/09/16 08:03,8990,ZAR,Kimberley Central,Johannesburg,WITHDRAWAL,Property investment,TXN-2025-002428
2317,162,2025/09/16 10:51,34949.86,ZAR,Bedfordview,Johannesburg,WITHDRAWAL,Investment funds,TXN-2025-000155
2318,38,2025/09/16 11:05,7800.29,ZAR,Lynnwood,Johannesburg,TRANSFER,Stock purchase,TXN-2025-001901
2319,90,2025/09/16 11:27,9117.71,ZAR,Kloof,Durban,PAYMENT,Travel expenses,TXN-2025-002534
2320,48,2025/09/16 11:52,12500,ZAR,Mossel Bay,Johannesburg,DEPOSIT,Stock purchase,TXN-2025-001839
2321,39,2025/09/16 11:56,8113.35,ZAR,Newlands,Johannesburg,TRANSFER,Maintenance costs,TXN-2025-000356
2322,12,2025/09/16 15:13,15999,ZAR,Umlazi,Durban,PAYMENT,Export proceeds,TXN-2025-002729
2323,29,2025/09/16 15:33,3463.48,ZAR,Atteridgeville,Pretoria,WITHDRAWAL,Stock purchase,TXN-2025-002135
2324,23,2025/09/16 15:38,4711.45,ZAR,Centurion,Pretoria,WITHDRAWAL,Construction payment,TXN-2025-000754
2325,132,2025/09/16 16:20,1239.24,ZAR,Sea Point,Cape Town,TRANSFER,IT services,TXN-2025-002126
2326,169,2025/09/16 19:38,6990,ZAR,Westville,Cape Town,DEPOSIT,Subscription fee,TXN-2025-002873
2327,38,2025/09/17 08:28,9619.83,ZAR,Pretoria Central,Pretoria,PAYMENT,Construction payment,TXN-2025-000530
2328,122,2025/09/17 08:53,15500,ZAR,Hermanus,Johannesburg,TRANSFER,IT services,TXN-2025-001675
2329,77,2025/09/17 09:59,261.64,ZAR,Mossel Bay,Cape Town,WITHDRAWAL,Property deposit,TXN-2025-000312
2330,2,2025/09/17 10:29,18195.29,ZAR,Randburg,Johannesburg,TRANSFER,Legal fees,TXN-2025-000015
2331,139,2025/09/17 10:31,11556.12,ZAR,East London Central,Cape Town,TRANSFER,Subscription fee,TXN-2025-001686
2332,4,2025/09/17 11:43,26904.89,ZAR,Durban North,Durban,DEPOSIT,Legal fees,TXN-2025-000124
2333,159,2025/09/17 12:01,5838.38,ZAR,Krugersdorp,Johannesburg,TRANSFER,Legal fees,TXN-2025-001083
2334,112,2025/09/17 12:26,12999,ZAR,Morningside,Durban,TRANSFER,Export proceeds,TXN-2025-002056
2335,12,2025/09/17 12:30,25000,ZAR,Hermanus,Durban,DEPOSIT,Insurance premium,TXN-2025-002115
2336,126,2025/09/17 12:50,4882.57,ZAR,Paarl,Pretoria,TRANSFER,School fees,TXN-2025-002398
2337,196,2025/09/17 14:00,25900,ZAR,Orange Farm,Johannesburg,WITHDRAWAL,Subscription fee,TXN-2025-000939
2338,136,2025/09/17 14:40,6999,ZAR,Umhlanga Rocks,Cape Town,DEPOSIT,Marketing services,TXN-2025-002185
2339,164,2025/09/17 15:17,3271.24,ZAR,Umlazi,Durban,PAYMENT,Business payment,TXN-2025-002501
2340,172,2025/09/17 16:34,7900,ZAR,Randburg,Johannesburg,TRANSFER,Property deposit,TXN-2025-001802
2341,2,2025/09/17 19:54,5592.1,ZAR,Bedfordview,Johannesburg,TRANSFER,Travel expenses,TXN-2025-000865
2342,65,2025/09/18 08:28,8321.25,ZAR,Boksburg,Johannesburg,WITHDRAWAL,Trade payment,TXN-2025-000031
2343,16,2025/09/18 10:58,5976.11,ZAR,Thokoza,Johannesburg,TRANSFER,Travel expenses,TXN-2025-002230
2344,94,2025/09/18 11:11,8950,ZAR,Ballito,Durban,WITHDRAWAL,Import payment,TXN-2025-002645
2345,38,2025/09/18 19:38,6390.23,ZAR,Centurion,Pretoria,WITHDRAWAL,Trade payment,TXN-2025-002225
2346,18,2025/09/19 08:36,24141.23,ZAR,Lynnwood,Durban,PAYMENT,Office equipment,TXN-2025-002664
2347,30,2025/09/19 12:15,5415.63,ZAR,Randburg,Johannesburg,TRANSFER,Maintenance costs,TXN-2025-002817
2348,99,2025/09/19 13:13,1905.51,ZAR,Thokoza,Johannesburg,DEPOSIT,Gift payment,TXN-2025-001705
2349,43,2025/09/19 14:15,141.72,ZAR,Westville,Pretoria,PAYMENT,Equipment lease,TXN-2025-001338
2350,154,2025/09/19 16:29,14340.89,ZAR,George Central,Pretoria,PAYMENT,Travel expenses,TXN-2025-000247
2351,44,2025/09/19 19:14,4357.94,ZAR,Lynnwood,Cape Town,DEPOSIT,School fees,TXN-2025-001747
2352,121,2025/09/20 10:11,2160.14,ZAR,Paarl,Pretoria,TRANSFER,IT services,TXN-2025-001645
2353,111,2025/09/20 10:26,2721.89,ZAR,Port Elizabeth Central,Pretoria,TRANSFER,Commission payment,TXN-2025-002019
2354,44,2025/09/20 11:03,15083.52,ZAR,Manenberg,Cape Town,WITHDRAWAL,Consulting fee,TXN-2025-001511
2355,19,2025/09/20 11:49,2007.97,ZAR,Edenvale,Cape Town,DEPOSIT,Import payment,TXN-2025-001360
2356,14,2025/09/20 16:22,899.42,ZAR,Morningside,Durban,WITHDRAWAL,Subscription fee,TXN-2025-000601
2357,93,2025/09/20 18:24,423.86,ZAR,Ivory Park,Johannesburg,TRANSFER,Construction payment,TXN-2025-001074
2358,149,2025/09/20 18:27,4779.16,ZAR,Plettenberg Bay,Cape Town,WITHDRAWAL,Commission payment,TXN-2025-000231
2359,59,2025/09/21 08:04,10647.95,ZAR,Tsakane,Johannesburg,DEPOSIT,Construction payment,TXN-2025-002244
2360,94,2025/09/21 09:09,12348.65,ZAR,Sandton,Johannesburg,PAYMENT,Subscription fee,TXN-2025-001314
2361,194,2025/09/21 09:16,8248.99,ZAR,Somerset West,Pretoria,TRANSFER,Donation,TXN-2025-002107
2362,108,2025/09/21 09:53,4862.91,ZAR,Paarl,Cape Town,TRANSFER,Accounting services,TXN-2025-000174
2363,112,2025/09/21 10:10,15990,ZAR,Durban North,Durban,PAYMENT,Donation,TXN-2025-002798
2364,127,2025/09/21 12:04,10903.81,ZAR,Hermanus,Cape Town,WITHDRAWAL,Savings transfer,TXN-2025-000060
2365,20,2025/09/21 12:43,5062.92,ZAR,Plettenberg Bay,Johannesburg,TRANSFER,Maintenance costs,TXN-2025-001883
2366,194,2025/09/21 14:59,4190.95,ZAR,Salt Rock,Cape Town,WITHDRAWAL,Gift payment,TXN-2025-000209
2367,80,2025/09/21 18:42,254.31,ZAR,Thokoza,Johannesburg,DEPOSIT,IT services,TXN-2025-000727
2368,84,2025/09/21 18:59,28976.52,ZAR,Pretoria Central,Pretoria,DEPOSIT,IT services,TXN-2025-002532
2369,98,2025/09/22 08:01,32847.59,ZAR,Pietermaritzburg,Johannesburg,PAYMENT,Investment funds,TXN-2025-000962
2370,200,2025/09/22 08:43,542.37,ZAR,Ballito,Durban,WITHDRAWAL,Training costs,TXN-2025-001095
2371,37,2025/09/22 09:52,15956.31,ZAR,Westville,Cape Town,DEPOSIT,Export proceeds,TXN-2025-001097
2372,97,2025/09/22 12:54,36742.39,ZAR,Krugersdorp,Johannesburg,WITHDRAWAL,Training costs,TXN-2025-001199
2373,30,2025/09/22 13:56,12990,ZAR,Paarl,Pretoria,PAYMENT,Office equipment,TXN-2025-000877
2374,20,2025/09/22 17:19,5330.75,ZAR,Waterkloof,Pretoria,WITHDRAWAL,Business payment,TXN-2025-000487
2375,193,2025/09/22 17:58,9943.33,ZAR,Ballito,Durban,WITHDRAWAL,Subscription fee,TXN-2025-002066
2376,190,2025/09/22 18:44,46943.06,ZAR,Nyanga,Cape Town,WITHDRAWAL,Marketing services,TXN-2025-000697
2377,106,2025/09/22 18:53,6288.49,ZAR,Ivory Park,Johannesburg,DEPOSIT,Construction payment,TXN-2025-001420
2378,22,2025/09/22 19:47,48632.45,ZAR,Waterkloof,Pretoria,PAYMENT,Consulting fee,TXN-2025-002477
2379,136,2025/09/23 09:13,33099.33,ZAR,Phoenix,Durban,TRANSFER,Business payment,TXN-2025-001777
2380,18,2025/09/23 09:51,222.82,ZAR,Richards Bay,Cape Town,PAYMENT,Savings transfer,TXN-2025-001796
2381,127,2025/09/23 11:11,5950,ZAR,Boksburg,Cape Town,PAYMENT,School fees,TXN-2025-002371
2382,87,2025/09/23 11:24,473.4,ZAR,Fourways,Johannesburg,TRANSFER,Donation,TXN-2025-002894
2383,34,2025/09/23 13:04,20900,ZAR,Pietermaritzburg,Cape Town,WITHDRAWAL,Software license,TXN-2025-002475
2384,62,2025/09/23 14:12,2437.31,ZAR,Katlehong,Johannesburg,TRANSFER,Subscription fee,TXN-2025-001229
2385,28,2025/09/23 14:44,11650.55,ZAR,Fourways,Johannesburg,PAYMENT,Construction materials,TXN-2025-000653
2386,70,2025/09/23 15:40,1138.91,ZAR,Menlyn,Pretoria,PAYMENT,Service payment,TXN-2025-001704
2387,70,2025/09/23 17:47,2634.31,ZAR,Stellenbosch,Durban,DEPOSIT,Equipment lease,TXN-2025-002747
2388,156,2025/09/23 19:21,4415.64,ZAR,Port Elizabeth Central,Johannesburg,WITHDRAWAL,Investment funds,TXN-2025-001096
2389,10,2025/09/23 19:54,10138.32,ZAR,Daveyton,Johannesburg,DEPOSIT,Utility payment,TXN-2025-002259
2390,29,2025/09/24 09:44,577.81,ZAR,Westville,Johannesburg,PAYMENT,Vehicle purchase,TXN-2025-002154
2391,23,2025/09/24 17:57,271,ZAR,Boksburg,Durban,TRANSFER,Professional services,TXN-2025-002793
2392,192,2025/09/24 18:56,5926.3,ZAR,Salt Rock,Durban,DEPOSIT,Furniture purchase,TXN-2025-000081
2393,106,2025/09/24 19:12,572.77,ZAR,Hatfield,Johannesburg,TRANSFER,Insurance premium,TXN-2025-000204
2394,94,2025/09/24 19:38,533.77,ZAR,Somerset West,Pretoria,PAYMENT,Gift payment,TXN-2025-001983
2395,36,2025/09/25 09:33,2407.05,ZAR,Plettenberg Bay,Durban,PAYMENT,Insurance premium,TXN-2025-001367
2396,145,2025/09/25 10:10,24551.93,ZAR,Arcadia,Cape Town,DEPOSIT,Savings transfer,TXN-2025-000834
2397,47,2025/09/25 11:09,5950,ZAR,Soshanguve,Pretoria,DEPOSIT,Construction payment,TXN-2025-001345
2398,20,2025/09/25 12:26,11336.96,ZAR,George Central,Durban,WITHDRAWAL,Property deposit,TXN-2025-001549
2399,3,2025/09/25 13:28,106.79,ZAR,Alexandra,Johannesburg,TRANSFER,Commission payment,TXN-2025-002895
2400,168,2025/09/25 14:21,9157.01,ZAR,Richards Bay,Pretoria,TRANSFER,Construction materials,TXN-2025-002987
2401,159,2025/09/25 14:45,349.03,ZAR,Green Point,Cape Town,PAYMENT,Supplier payment,TXN-2025-002595
2402,198,2025/09/25 15:19,4670.7,ZAR,Westville,Johannesburg,WITHDRAWAL,Savings transfer,TXN-2025-000068
2403,67,2025/09/25 15:31,4487.72,ZAR,Pretoria Central,Pretoria,DEPOSIT,Professional services,TXN-2025-002708
2404,74,2025/09/25 17:09,20999,ZAR,Menlyn,Pretoria,TRANSFER,Vehicle purchase,TXN-2025-000958
2405,133,2025/09/25 17:50,7950,ZAR,Centurion,Pretoria,DEPOSIT,Insurance premium,TXN-2025-002521
2406,34,2025/09/25 19:02,33913.9,ZAR,Soweto,Johannesburg,DEPOSIT,Commission payment,TXN-2025-000764
2407,14,2025/09/25 19:25,3230.28,ZAR,Westville,Johannesburg,WITHDRAWAL,Travel expenses,TXN-2025-001986
2408,62,2025/09/26 08:32,1498.46,ZAR,Centurion,Pretoria,DEPOSIT,Furniture purchase,TXN-2025-002296
2409,29,2025/09/26 09:21,884.26,ZAR,Hillbrow,Johannesburg,DEPOSIT,School fees,TXN-2025-002462
2410,14,2025/09/26 12:04,3022.17,ZAR,Hillcrest,Durban,DEPOSIT,Medical expenses,TXN-2025-001267
2411,62,2025/09/26 12:29,375.02,ZAR,Stellenbosch,Johannesburg,PAYMENT,Travel expenses,TXN-2025-000526
2412,141,2025/09/26 14:58,1886.46,ZAR,Paarl,Durban,PAYMENT,Travel expenses,TXN-2025-000707
2413,4,2025/09/26 16:10,4313.88,ZAR,Constantia,Cape Town,PAYMENT,Travel expenses,TXN-2025-002092
2414,14,2025/09/26 16:12,3667.63,ZAR,Khayelitsha,Cape Town,PAYMENT,School fees,TXN-2025-001254
2415,190,2025/09/26 17:15,14914.68,ZAR,Edenvale,Cape Town,PAYMENT,Commission payment,TXN-2025-002218
2416,189,2025/09/26 17:26,462.13,ZAR,Camps Bay,Cape Town,PAYMENT,Office equipment,TXN-2025-002012
2417,149,2025/09/26 17:29,21371.34,ZAR,Hillcrest,Durban,TRANSFER,Equipment lease,TXN-2025-001340
2418,143,2025/09/26 17:45,379.42,ZAR,Bloemfontein Central,Pretoria,WITHDRAWAL,Consulting fee,TXN-2025-002080
2419,187,2025/09/27 08:43,14833.57,ZAR,Krugersdorp,Johannesburg,PAYMENT,Equipment purchase,TXN-2025-002803
2420,14,2025/09/27 08:58,948.22,ZAR,Umlazi,Durban,TRANSFER,Business payment,TXN-2025-000462
2421,158,2025/09/27 10:11,15990,ZAR,Umhlanga,Durban,TRANSFER,School fees,TXN-2025-001437
2422,91,2025/09/27 11:00,1874.18,ZAR,George Central,Durban,PAYMENT,Travel expenses,TXN-2025-002123
2423,33,2025/09/27 12:49,3648.15,ZAR,Menlyn,Pretoria,TRANSFER,Family support,TXN-2025-001654
2424,114,2025/09/27 14:12,1901.11,ZAR,Manenberg,Cape Town,WITHDRAWAL,Utility payment,TXN-2025-002272
2425,135,2025/09/27 14:27,1857.84,ZAR,Hillcrest,Durban,WITHDRAWAL,Travel expenses,TXN-2025-000402
2426,30,2025/09/27 15:44,404.18,ZAR,Brooklyn,Pretoria,WITHDRAWAL,Event payment,TXN-2025-001449
2427,47,2025/09/27 17:09,2491.08,ZAR,Observatory,Cape Town,WITHDRAWAL,Utility payment,TXN-2025-002867
2428,81,2025/09/27 17:39,14936.36,ZAR,Daveyton,Johannesburg,DEPOSIT,Professional services,TXN-2025-002000
2429,50,2025/09/27 18:09,4235.74,ZAR,Claremont,Johannesburg,WITHDRAWAL,Supplier payment,TXN-2025-000096
2430,134,2025/09/27 19:14,9081.14,ZAR,Observatory,Cape Town,WITHDRAWAL,Property deposit,TXN-2025-000589
2431,199,2025/09/27 19:55,20999,ZAR,Thokoza,Johannesburg,WITHDRAWAL,Event payment,TXN-2025-002861
2432,82,2025/09/28 08:46,8950,ZAR,Chatsworth,Durban,TRANSFER,Stock purchase,TXN-2025-000963
2433,132,2025/09/28 09:03,40835.48,ZAR,Kloof,Durban,WITHDRAWAL,Accounting services,TXN-2025-000964
2434,56,2025/09/28 12:19,4445.08,ZAR,Somerset West,Johannesburg,PAYMENT,Business payment,TXN-2025-001504
2435,161,2025/09/28 12:26,6950,ZAR,Durban North,Durban,DEPOSIT,Supplier payment,TXN-2025-001597
2436,171,2025/09/28 16:16,472.14,ZAR,Kimberley Central,Johannesburg,TRANSFER,Maintenance costs,TXN-2025-002616
2437,78,2025/09/29 08:25,35075.17,ZAR,Germiston,Pretoria,WITHDRAWAL,Medical expenses,TXN-2025-000835
2438,175,2025/09/29 11:15,883.47,ZAR,Constantia,Cape Town,DEPOSIT,Equipment purchase,TXN-2025-000552
2439,86,2025/09/29 11:30,867.88,ZAR,Brooklyn,Pretoria,PAYMENT,Commission payment,TXN-2025-002339
2440,115,2025/09/29 16:06,251.47,ZAR,Mossel Bay,Pretoria,DEPOSIT,Consulting fee,TXN-2025-001659
2441,196,2025/09/29 18:46,2564.79,ZAR,Salt Rock,Pretoria,WITHDRAWAL,Professional services,TXN-2025-001595
2442,85,2025/09/30 13:23,1298.23,ZAR,Centurion,Pretoria,WITHDRAWAL,School fees,TXN-2025-000876
2443,118,2025/09/30 14:04,430.12,ZAR,Pietermaritzburg,Cape Town,DEPOSIT,Marketing services,TXN-2025-002246
2444,6,2025/09/30 17:22,20990,ZAR,Westville,Pretoria,TRANSFER,Office equipment,TXN-2025-001647
2445,171,2025/09/30 17:37,30014.9,ZAR,Alberton,Durban,PAYMENT,Trade payment,TXN-2025-000439
2446,126,2025/09/30 17:41,14987.74,ZAR,Rosebank,Johannesburg,DEPOSIT,Import payment,TXN-2025-002567
2447,48,2025/09/30 17:54,4916.42,ZAR,Tsakane,Johannesburg,WITHDRAWAL,Service payment,TXN-2025-000567
2448,121,2025/09/30 18:21,8961.62,ZAR,Rosebank,Johannesburg,TRANSFER,Investment capital,TXN-2025-001288
2449,101,2025/09/30 18:21,5900,ZAR,Waterkloof,Pretoria,TRANSFER,Stock purchase,TXN-2025-001897
2450,115,2025/10/01 08:38,10950,ZAR,Ivory Park,Johannesburg,TRANSFER,Office equipment,TXN-2025-001926
2451,97,2025/10/01 08:49,3278.27,ZAR,Newlands,Pretoria,DEPOSIT,Furniture purchase,TXN-2025-000190
2452,74,2025/10/01 09:16,11349.41,ZAR,Alberton,Durban,WITHDRAWAL,Marketing services,TXN-2025-001439
2453,35,2025/10/01 10:59,4374.33,ZAR,Green Point,Cape Town,TRANSFER,Furniture purchase,TXN-2025-001176
2454,60,2025/10/01 12:21,431.22,ZAR,East London Central,Pretoria,WITHDRAWAL,Construction payment,TXN-2025-001847
2455,78,2025/10/01 14:00,4365.89,ZAR,Morningside,Durban,DEPOSIT,Medical expenses,TXN-2025-002737
2456,38,2025/10/01 15:06,18660.17,ZAR,Lynnwood,Durban,PAYMENT,Entertainment costs,TXN-2025-000636
2457,18,2025/10/01 15:56,439.88,ZAR,Sea Point,Cape Town,WITHDRAWAL,IT services,TXN-2025-002288
2458,16,2025/10/01 16:04,10950,ZAR,Westville,Pretoria,WITHDRAWAL,Supplier payment,TXN-2025-000267
2459,149,2025/10/01 17:28,336.56,ZAR,Centurion,Pretoria,WITHDRAWAL,IT services,TXN-2025-002121
2460,178,2025/10/01 18:12,9210.05,ZAR,Thokoza,Johannesburg,DEPOSIT,Professional services,TXN-2025-001311
2461,93,2025/10/01 18:46,1447.19,ZAR,Germiston,Durban,TRANSFER,Training costs,TXN-2025-001156
2462,135,2025/10/02 09:27,619.19,ZAR,Rosebank,Johannesburg,DEPOSIT,Property deposit,TXN-2025-000216
2463,90,2025/10/02 09:37,48834.76,ZAR,Umhlanga Rocks,Pretoria,TRANSFER,Loan repayment,TXN-2025-002808
2464,30,2025/10/02 10:44,654.22,ZAR,Mitchells Plain,Cape Town,PAYMENT,Insurance premium,TXN-2025-002189
2465,181,2025/10/02 11:27,12000,ZAR,Arcadia,Pretoria,DEPOSIT,Personal transfer,TXN-2025-002849
2466,2,2025/10/02 12:24,16111.37,ZAR,Ballito,Durban,PAYMENT,Entertainment costs,TXN-2025-000930
2467,106,2025/10/02 12:53,29384.43,ZAR,Umhlanga Rocks,Johannesburg,TRANSFER,Savings transfer,TXN-2025-002937
